"","country","country.code","office","office.holder","date.last.updated","date.retrieved"
"2688","Korea, North","KN","Min. of Construction & Building-Materials Industries","TONG Jong Ho","09-25-2014","01-28-2015"
"2689","Korea, North","KN","Min. of Crude Oil Industry","PAE Hak","09-25-2014","01-28-2015"
"2690","Korea, North","KN","Min. of Culture","PAK Chun Nam","09-25-2014","01-28-2015"
"2691","Korea, North","KN","Min. of Electric Power Industry","KIM Man Su","09-25-2014","01-28-2015"
"2692","Korea, North","KN","Min. of Electronics Industry","KIM Jae Song","09-25-2014","01-28-2015"
"2693","Korea, North","KN","Min. of Finance","CHOE Kwang Jin","09-25-2014","01-28-2015"
"2694","Korea, North","KN","Min. of Fisheries","RI Hyok","09-25-2014","01-28-2015"
"2695","Korea, North","KN","Min. of Foodstuffs & Daily Necessities Industry","JO Yong Chol","09-25-2014","01-28-2015"
"2696","Korea, North","KN","Min. of Foreign Affairs","RI Su Yong","09-25-2014","01-28-2015"
"2697","Korea, North","KN","Min. of Foreign Trade","RI Ryong Nam","09-25-2014","01-28-2015"
"2698","Korea, North","KN","Min. of Forestry","HAN Ryong Guk","09-25-2014","01-28-2015"
"2699","Korea, North","KN","Min. of Gen. Education","KIM Sung Du","09-25-2014","01-28-2015"
"2700","Korea, North","KN","Min. of Higher Education","THAE Hyong Chol","09-25-2014","01-28-2015"
"2701","Korea, North","KN","Min. of Labor","JONG Yong Su","09-25-2014","01-28-2015"
"2702","Korea, North","KN","Min. of Land & Environment Protection","KIM Kyong Jun","09-25-2014","01-28-2015"
"2703","Korea, North","KN","Min. of Land & Marine Transport","KANG Jong Gwan","09-25-2014","01-28-2015"
"2704","Korea, North","KN","Min. of Light Industry","AN Jong Su","09-25-2014","01-28-2015"
"2705","Korea, North","KN","Min. of Machine-Building Industry","RI Jong Guk","09-25-2014","01-28-2015"
"2706","Korea, North","KN","Min. of Metal Industry","KIM Yong Gwang","09-25-2014","01-28-2015"
"2707","Korea, North","KN","Min. of Mining Industry","RI Hak Chol","09-25-2014","01-28-2015"
"2708","Korea, North","KN","Min. of Physical Culture & Sports","RI Jong Mu","09-25-2014","01-28-2015"
"2709","Korea, North","KN","Min. of Post & Telecommunications","SIM Chol Ho","09-25-2014","01-28-2015"
"2710","Korea, North","KN","Min. of Procurement & Food Admin.","MUN Ung Jo","09-25-2014","01-28-2015"
"2711","Korea, North","KN","Min. of Public Health","KANG Ha Guk","09-25-2014","01-28-2015"
"2712","Korea, North","KN","Min. of Railways","JON Kil Su","09-25-2014","01-28-2015"
"2713","Korea, North","KN","Min. of State Construction Control","KWON Song Ho","09-25-2014","01-28-2015"
"2714","Korea, North","KN","Min. of State Resources Development","RI Chun Sam","09-25-2014","01-28-2015"
"2715","Korea, North","KN","Min. of Urban Management","KANG Yong Su","09-25-2014","01-28-2015"
"2716","Korea, North","KN","Chmn., Education Commission","KIM Sung Du","09-25-2014","01-28-2015"
"2717","Korea, North","KN","Chmn., Investment & Joint Ventures Commission","RI Kwang Gun","09-25-2014","01-28-2015"
"2718","Korea, North","KN","Chmn., State Economic Development Commission","KIM Ki Sok","09-25-2014","01-28-2015"
"2719","Korea, North","KN","Chmn., State Planning Commission","RO Tu Chol","09-25-2014","01-28-2015"
"2720","Korea, North","KN","Chmn., State Science & Technology Commission","CHOE Sang Gon","09-25-2014","01-28-2015"
"2721","Korea, North","KN","Dir., Central Statistics Bureau","RI Sung Ho","09-25-2014","01-28-2015"
"2722","Korea, North","KN","Pres., State Academy of Sciences","JANG Chol","09-25-2014","01-28-2015"
"2723","Korea, North","KN","Pres., Kim Il Sung University","THAE Hyong Chol","09-25-2014","01-28-2015"
"2724","Korea, North","KN","Pres., Central Bank","KIM Chon Gyun","09-25-2014","01-28-2015"
"2725","Korea, North","KN","Permanent Representative to the UN, New York","JA Song Nam","09-25-2014","01-28-2015"
"2726","Korea, South","KS","Pres.","PARK Geun-hye","11-12-2014","01-28-2015"
"2727","Korea, South","KS","Prime Min.","CHUNG Hong-won","11-12-2014","01-28-2015"
"2728","Korea, South","KS","Dep. Prime Min. for Economy","CHOI Kyung-hwan","11-12-2014","01-28-2015"
"2729","Korea, South","KS","Dep. Prime Min. for Social Affairs","HWANG Woo-yea","11-12-2014","01-28-2015"
"2730","Korea, South","KS","Min., Office for Govt. Policy Coordination","CHOO Kyung-ho","11-12-2014","01-28-2015"
"2731","Korea, South","KS","Min. for Agriculture, Food, & Rural Affairs","LEE Dong-phil","11-12-2014","01-28-2015"
"2732","Korea, South","KS","Min. of Culture, Sports, & Tourism","KIM Jong-deok","11-12-2014","01-28-2015"
"2733","Korea, South","KS","Min. of Education","HWANG Woo-yea","11-12-2014","01-28-2015"
"2734","Korea, South","KS","Min. of Employment & Labor","LEE Ki-kweon","11-12-2014","01-28-2015"
"2735","Korea, South","KS","Min. of Environment","YOON Seong-kyu","11-12-2014","01-28-2015"
"2736","Korea, South","KS","Min. of Foreign Affairs","YUN Byung-se","11-12-2014","01-28-2015"
"2737","Korea, South","KS","Min. of Gender Equality & Family","KIM Hee-jung","11-12-2014","01-28-2015"
"2738","Korea, South","KS","Min. of Health & Welfare","MOON Hyung-pyo","11-12-2014","01-28-2015"
"2739","Korea, South","KS","Min. of Justice","HWANG Kyo-ahn","11-12-2014","01-28-2015"
"2740","Korea, South","KS","Min. of Land, Infrastructure, & Transport","SUH Seoung-hwan","11-12-2014","01-28-2015"
"2741","Korea, South","KS","Min. of National Defense","HAN Min-koo","11-12-2014","01-28-2015"
"2742","Korea, South","KS","Min. of Oceans & Fisheries","LEE Ju-young","11-12-2014","01-28-2015"
"2743","Korea, South","KS","Min. of Science, Information & Communication Technologies (ICT), & Future Planning","CHOI Yang-hee","11-12-2014","01-28-2015"
"2744","Korea, South","KS","Min. of Security & Public Admin.","CHONG Jong-sup","11-12-2014","01-28-2015"
"2745","Korea, South","KS","Min. of Strategy & Finance","CHOI Kyung-hwan","11-12-2014","01-28-2015"
"2746","Korea, South","KS","Min. of Trade, Industry, & Energy","YOON Sang-jick","11-12-2014","01-28-2015"
"2747","Korea, South","KS","Min. of Unification","RYOO Kihl-jae","11-12-2014","01-28-2015"
"2748","Korea, South","KS","Chmn., Anticorruption & Civil Rights Commission","LEE Sung-bo","11-12-2014","01-28-2015"
"2749","Korea, South","KS","Chmn., Board of Audit & Inspection","HWANG Chan-hyun","11-12-2014","01-28-2015"
"2750","Korea, South","KS","Chmn., Fair Trade Commission","NOH Dae-lae","11-12-2014","01-28-2015"
"2751","Korea, South","KS","Chmn., Financial Services Commission","SHIN Je-yoon","11-12-2014","01-28-2015"
"2752","Korea, South","KS","Chmn., Korea Communications Commission","CHOI Sung-joon","11-12-2014","01-28-2015"
"2753","Korea, South","KS","Chmn., National Human Rights Commission","HYUN Byung-chul","11-12-2014","01-28-2015"
"2754","Korea, South","KS","Chmn., Nuclear Safety & Security Commission","LEE Un-chul","11-12-2014","01-28-2015"
"2755","Korea, South","KS","Chief of Staff, Office of the Pres.","KIM Ki-choon","11-12-2014","01-28-2015"
"2756","Korea, South","KS","Dir., National Security Office, Office of the Pres.","KIM Kwan-jin","11-12-2014","01-28-2015"
"2757","Korea, South","KS","Dir., National Intelligence Service","LEE Byung-kee","11-12-2014","01-28-2015"
"2758","Korea, South","KS","Governor, Bank of Korea","LEE Ju-yeol","11-12-2014","01-28-2015"
"2759","Korea, South","KS","Ambassador to the US","AHN Ho-young","11-12-2014","01-28-2015"
"2760","Korea, South","KS","Permanent Representative to the UN, New York","OH Joon","11-12-2014","01-28-2015"
"2761","Kuwait","KU","Amir","SABAH al-Ahmad al-Jabir al-Sabah","10-27-2014","01-28-2015"
"2762","Kuwait","KU","Prime Min.","JABIR AL-MUBARAK al-Hamad al-Sabah","10-27-2014","01-28-2015"
"2763","Kuwait","KU","First Dep. Prime Min.","SABAH AL-KHALID al-Hamad al-Sabah","10-27-2014","01-28-2015"
"2764","Kuwait","KU","Dep. Prime Min.","KHALID al-Jarrah al-Sabah","10-27-2014","01-28-2015"
"2765","Kuwait","KU","Dep. Prime Min.","Abd al-Muhsin al-MADAJ","10-27-2014","01-28-2015"
"2766","Kuwait","KU","Dep. Prime Min.","MUHAMMAD AL-KHALID al-Hamad al-Sabah","10-27-2014","01-28-2015"
"2767","Kuwait","KU","Dep. Prime Min. for Economic Affairs"," ","10-27-2014","01-28-2015"
"2768","Kuwait","KU","Dep. Prime Min. for Legal Affairs","Rashid Abd al-Muhsin al-HAMAD","10-27-2014","01-28-2015"
"2769","Kuwait","KU","Min. of Commerce & Industry","Abd al-Muhsin al-MADAJ","10-27-2014","01-28-2015"
"2770","Kuwait","KU","Min. of Communications","Isa Ahmad al-KANDARI","10-27-2014","01-28-2015"
"2771","Kuwait","KU","Min. of Defense","KHALID al-Jarrah al-Sabah","10-27-2014","01-28-2015"
"2772","Kuwait","KU","Min. of Education & Higher Education","Badir al-ISA","10-27-2014","01-28-2015"
"2773","Kuwait","KU","Min. of Electricity & Water","Abd al-Aziz Abd al-Latif al-IBRAHIM","10-27-2014","01-28-2015"
"2774","Kuwait","KU","Min. of Finance","Anas al-Khalid al-SALIH","10-27-2014","01-28-2015"
"2775","Kuwait","KU","Min. of Foreign Affairs","SABAH AL-KHALID al-Hamad al-Sabah","10-27-2014","01-28-2015"
"2776","Kuwait","KU","Min. of Health","Ali Saad al-UBAYDI","10-27-2014","01-28-2015"
"2777","Kuwait","KU","Min. of Information","SALMAN al-Sabah al-Salim al-Sabah","10-27-2014","01-28-2015"
"2778","Kuwait","KU","Min. of Interior","MUHAMMAD AL-KHALID al-Hamad al-Sabah","10-27-2014","01-28-2015"
"2779","Kuwait","KU","Min. of Justice (Acting)","MUHAMMAD Abdallah al-Mubarak al-Sabah","10-27-2014","01-28-2015"
"2780","Kuwait","KU","Min. of Oil","Ali Salih al-UMAYR","10-27-2014","01-28-2015"
"2781","Kuwait","KU","Min. of Public Works","Abd al-Aziz Abd al-Latif al-IBRAHIM","10-27-2014","01-28-2015"
"2782","Kuwait","KU","Min. of Religious Endowment & Islamic Affairs","Yaqub al-SAYN","10-27-2014","01-28-2015"
"2783","Kuwait","KU","Min. of Social Affairs & Labor","HIND Sabih al-Sabih","10-27-2014","01-28-2015"
"2784","Kuwait","KU","Min. of State for Cabinet Affairs","MUHAMMAD Abdallah al-Mubarak al-Sabah","10-27-2014","01-28-2015"
"2785","Kuwait","KU","Min. of State for Housing Affairs","Yasir ABUL","10-27-2014","01-28-2015"
"2786","Kuwait","KU","Min. of State for Municipality Affairs","Isa Ahmad al-KANDARI","10-27-2014","01-28-2015"
"2787","Kuwait","KU","Min. of State for National Assembly Affairs","Ali Salih al-UMAYR","10-27-2014","01-28-2015"
"2788","Kuwait","KU","Min. of State for Planning & Development","HIND Sabih al-Sabih","10-27-2014","01-28-2015"
"2789","Kuwait","KU","Min. of State for Youth Affairs","SALMAN al-Sabah al-Salim al-Sabah","10-27-2014","01-28-2015"
"2790","Kuwait","KU","Governor, Central Bank of Kuwait","Muhammad al-HASHIL","10-27-2014","01-28-2015"
"2791","Kuwait","KU","Ambassador to the US","SALIM al-Abdallah al-Jabir al-Sabah","10-27-2014","01-28-2015"
"2792","Kuwait","KU","Permanent Representative to the UN, New York","Mansur Ayad al-UTAYBI 

","10-27-2014","01-28-2015"
"2793","Kyrgyzstan","KG","Pres.","Almazbek ATAMBAEV","01-22-2015","01-28-2015"
"2794","Kyrgyzstan","KG","Prime Min.","Joomart OTORBAEV","01-22-2015","01-28-2015"
"2795","Kyrgyzstan","KG","First Dep. Prime Min.","Tayyrbek SARPASHEV","01-22-2015","01-28-2015"
"2796","Kyrgyzstan","KG","Dep. Prime Min.","Valeriy DIL","01-22-2015","01-28-2015"
"2797","Kyrgyzstan","KG","Dep. Prime Min.","Abdyrakhman MAMATALIEV","01-22-2015","01-28-2015"
"2798","Kyrgyzstan","KG","Dep. Prime Min.","Damira NIYAZALIEVA","01-22-2015","01-28-2015"
"2799","Kyrgyzstan","KG","Min. & Chief of the Govt. Apparatus","Nurkhanbek MOMUNALIEV","01-22-2015","01-28-2015"
"2800","Kyrgyzstan","KG","Min. of Agriculture & Water Management","Taalaybek AYDARALIEV","01-22-2015","01-28-2015"
"2801","Kyrgyzstan","KG","Min. of Culture, Tourism, & Information","Altynbek MAKSUTOV","01-22-2015","01-28-2015"
"2802","Kyrgyzstan","KG","Min. of Defense","Abibilla KUDAYBERDIEV","01-22-2015","01-28-2015"
"2803","Kyrgyzstan","KG","Min. of Economy & Antimonopoly Policies","Temir SARIEV","01-22-2015","01-28-2015"
"2804","Kyrgyzstan","KG","Min. of Education & Science","Elvira SARIEVA","01-22-2015","01-28-2015"
"2805","Kyrgyzstan","KG","Min. of Emergency Situations","Kubatbek BORONOV","01-22-2015","01-28-2015"
"2806","Kyrgyzstan","KG","Min. of Energy & Industry","Kubanychbek TURDUBAEV","01-22-2015","01-28-2015"
"2807","Kyrgyzstan","KG","Min. of Finance","Olga LAVROVA","01-22-2015","01-28-2015"
"2808","Kyrgyzstan","KG","Min. of Foreign Affairs","Erlan ABDYLDAEV","01-22-2015","01-28-2015"
"2809","Kyrgyzstan","KG","Min. of Health Care","Talantbek BATYRALIEV","01-22-2015","01-28-2015"
"2810","Kyrgyzstan","KG","Min. of Internal Affairs","Melis TURGANBAEV","01-22-2015","01-28-2015"
"2811","Kyrgyzstan","KG","Min. of Justice","Almambet SHYKMAMATOV","01-22-2015","01-28-2015"
"2812","Kyrgyzstan","KG","Min. of Labor, Migration, & Youth","","01-22-2015","01-28-2015"
"2813","Kyrgyzstan","KG","Min. of Social Development","Kudaybergen BAZARBAEV","01-22-2015","01-28-2015"
"2814","Kyrgyzstan","KG","Min. of Transportation & Communication","Kalykbek SULTANOV","01-22-2015","01-28-2015"
"2815","Kyrgyzstan","KG","Chmn., State Ctte. for National Security (GKNB)","Busurmankul TABALDIEV","01-22-2015","01-28-2015"
"2816","Kyrgyzstan","KG","Prosecutor Gen."," ","01-22-2015","01-28-2015"
"2817","Kyrgyzstan","KG","Chmn., National Bank of Kyrgyzstan","Tolkunbek ABDYGULOV","01-22-2015","01-28-2015"
"2818","Kyrgyzstan","KG","Ambassador to the US","Mukhtar JUMALIEV","01-22-2015","01-28-2015"
"2819","Kyrgyzstan","KG","Permanent Representative to the UN, New York","Taalaybek KYDYROV","01-22-2015","01-28-2015"
"2820","Laos","LA","Pres.","CHOUMMALI Saignason","07-29-2014","01-28-2015"
"2821","Laos","LA","Vice Pres.","BOUN-GNANG Volachit","07-29-2014","01-28-2015"
"2822","Laos","LA","Prime Min.","THONGSING Thammavong","07-29-2014","01-28-2015"
"2823","Laos","LA","First Dep. Prime Min.","ASANG Laoli","07-29-2014","01-28-2015"
"2824","Laos","LA","Dep. Prime Min.","","07-29-2014","01-28-2015"
"2825","Laos","LA","Dep. Prime Min.","SOMSAVAT Lengsavat","07-29-2014","01-28-2015"
"2826","Laos","LA","Dep. Prime Min.","THONGLOUN Sisoulit","07-29-2014","01-28-2015"
"2827","Laos","LA","Min. of Agriculture & Forestry","VILAYVANH Phomkhe","07-29-2014","01-28-2015"
"2828","Laos","LA","Min. of Communications, Transport, Posts, & Construction","SOMMATH Pholsena","07-29-2014","01-28-2015"
"2829","Laos","LA","Min. of Education & Sports","PHANKHAM Viphavanh","07-29-2014","01-28-2015"
"2830","Laos","LA","Min. of Energy & Mining","SOULIVONG Daravong","07-29-2014","01-28-2015"
"2831","Laos","LA","Min. of Finance","LIEN Thikeo","07-29-2014","01-28-2015"
"2832","Laos","LA","Min. of Foreign Affairs","THONGLOUN Sisoulit","07-29-2014","01-28-2015"
"2833","Laos","LA","Min. of Home Affairs","XAYSI Santivong","07-29-2014","01-28-2015"
"2834","Laos","LA","Min. of Industry & Commerce","KHEMMANI Pholsena","07-29-2014","01-28-2015"
"2835","Laos","LA","Min. of Information, Culture, & Tourism","BOSENGKHAM Vongdara","07-29-2014","01-28-2015"
"2836","Laos","LA","Min. of Justice","CHALEUAN Yapaoher","07-29-2014","01-28-2015"
"2837","Laos","LA","Min. of Labor & Social Welfare","ONECHANH Thammavong","07-29-2014","01-28-2015"
"2838","Laos","LA","Min. of National Defense","SENGNOUAN  Xayalath","07-29-2014","01-28-2015"
"2839","Laos","LA","Min. of Natural Resources & Environment","NOULIN Sinbandith","07-29-2014","01-28-2015"
"2840","Laos","LA","Min. of Planning & Investment","SOMDY Douangdy","07-29-2014","01-28-2015"
"2841","Laos","LA","Min. of Post, Telecommunications, & Communication","HIEM Phommachanh","07-29-2014","01-28-2015"
"2842","Laos","LA","Min. of Public Health","EKSAVANG Vongvichit","07-29-2014","01-28-2015"
"2843","Laos","LA","Min. of Public Security","","07-29-2014","01-28-2015"
"2844","Laos","LA","Min. of Public Works & Transport","BOUNCHANH Sinthavong","07-29-2014","01-28-2015"
"2845","Laos","LA","Min. of Science & Technology","BOVIENGKHAM Vongdara","07-29-2014","01-28-2015"
"2846","Laos","LA","Min. to the Prime Minister's Office & Head, Public Admin. & Civil Authority","BOUNPHENG Mounphosay","07-29-2014","01-28-2015"
"2847","Laos","LA","Min. to the Prime Minister's Office & Head of Sustainable Development","KHAM-OUANE Bouppha","07-29-2014","01-28-2015"
"2848","Laos","LA","Min. to the Prime Minister's Office & Head, Water Resources & Environmental Authority","KHEMPHENG Pholsena","07-29-2014","01-28-2015"
"2849","Laos","LA","Min. to the Prime Minister's Office","BOUASY Lovansay","07-29-2014","01-28-2015"
"2850","Laos","LA","Min. to the Prime Minister's Office","BOUNHEUANG Duangphachanh","07-29-2014","01-28-2015"
"2851","Laos","LA","Min. to the Prime Minister's Office","BOUNTIEM Phitsamay","07-29-2014","01-28-2015"
"2852","Laos","LA","Min. to the Prime Minister's Office","DOUANGSAVAD Souphanouvang","07-29-2014","01-28-2015"
"2853","Laos","LA","Min. to the Prime Minister's Office","ONNEUA Phommachanh","07-29-2014","01-28-2015"
"2854","Laos","LA","Min. to the Prime Minister?s Office","PHOUPHET Khamphounvong","07-29-2014","01-28-2015"
"2855","Laos","LA","Min. to the Prime Minister's Office","SAISENGLI Tengbliachu","07-29-2014","01-28-2015"
"2856","Laos","LA","Min. to the Prime Minister's Office","SOMMATH Pholsena","07-29-2014","01-28-2015"
"2857","Laos","LA","Min. & Chmn., National Mekong Ctte.","KHAMLOUAD Sitlakone","07-29-2014","01-28-2015"
"2858","Laos","LA","Min. & Chmn., National Tourism Authority","SOMPHONG Mongkhonvilay","07-29-2014","01-28-2015"
"2859","Laos","LA","Min. & Head of Cabinet, President's Office","SOUBANH Sritthirath","07-29-2014","01-28-2015"
"2860","Laos","LA","Min. & Head of Govt. Secretariats","","07-29-2014","01-28-2015"
"2861","Laos","LA","Chmn., National Narcotics Control Board","SOUBANH Sritthirath","07-29-2014","01-28-2015"
"2862","Laos","LA","Chmn., Planning & Investment Ctte.","","07-29-2014","01-28-2015"
"2863","Laos","LA","Chmn., State Control Commission","ASANG Laoli","07-29-2014","01-28-2015"
"2864","Laos","LA","Chmn., State Inspection Ctte., & Head, Anticorruption Agency","BOUNTHONG Chitmani","07-29-2014","01-28-2015"
"2865","Laos","LA","Governor, Bank of Laos","SAMPAO Phaysith","07-29-2014","01-28-2015"
"2866","Laos","LA","Ambassador to the US","SENG Soukhathivong","07-29-2014","01-28-2015"
"2867","Laos","LA","Permanent Representative to the UN, New York","KHIANE Phansourivong","07-29-2014","01-28-2015"
"2868","Latvia","LG","Pres.","Andris BERZINS","12-18-2014","01-28-2015"
"2869","Latvia","LG","Prime Min.","Laimdota STRAUJUMA","12-18-2014","01-28-2015"
"2870","Latvia","LG","Min. of Agriculture","Janis DUKLAVS","12-18-2014","01-28-2015"
"2871","Latvia","LG","Min. of Culture","Dace MELBARDE","12-18-2014","01-28-2015"
"2872","Latvia","LG","Min. of Defense","Raimonds VEJONIS","12-18-2014","01-28-2015"
"2873","Latvia","LG","Min. of Economics","Dana REIZNIECE-OZOLA","12-18-2014","01-28-2015"
"2874","Latvia","LG","Min. of Education & Science","Marite SEILE","12-18-2014","01-28-2015"
"2875","Latvia","LG","Min. of Environmental Protection & Regional Development","Kaspars GERHARDS","12-18-2014","01-28-2015"
